Year,Award_Name,Category,Won_not,person_id,imdb_id
1937,Oscar,Film Editing,1,,tt0029162
1937,Oscar,Music (Scoring),,,tt0029162
1937,Oscar,Sound Recording,,,tt0029162
1937,Oscar,Music (Scoring),,,tt0029193
1937,Oscar,Actress in a Supporting Role,,,tt0029310
1937,Oscar,Short Subject (One Reel),,,tt0029311
1937,Oscar,Short Subject (Cartoon),1,,tt0029339
1937,Oscar,Music (Scoring),1,,tt0029347
1937,Oscar,Sound Recording,,,tt0029347
1937,Oscar,Writing (Original Story),,,tt0029347
1937,Oscar,Short Subject (Color),1,,tt0029385
1937,Oscar,Music (Scoring),,,tt0029433
1937,Oscar,Short Subject (One Reel),1,,tt0029443
1937,Oscar,Short Subject (One Reel),,,tt0029497
1937,Oscar,Short Subject (Two Reel),,,tt0029555
1937,Oscar,Music (Scoring),,,tt0029583
1937,Oscar,Music (Scoring),,,tt0029588
1937,Oscar,Art Direction,,,tt0029593
1937,Oscar,Music (Scoring),,,tt0029593
1937,Oscar,Outstanding Production,,,tt0029604
1937,Oscar,Writing (Screenplay),,,tt0029604
1937,Oscar,Directing,,,tt0029606
1937,Oscar,Outstanding Production,,,tt0029606
1937,Oscar,Writing (Original Story),1,,tt0029606
1937,Oscar,Writing (Screenplay),,,tt0029606
1937,Oscar,Dance Direction,,nm0175265,
1937,Oscar,Outstanding Production,1,nm4011778,tt0029146
1937,Oscar,Assistant Director,,,tt0029162
1937,Oscar,Actor in a Supporting Role,,,tt0029162
1937,Oscar,Short Subject (Two Reel),1,,tt0029684
1937,Oscar,Art Direction,,,tt0029751
1937,Oscar,Sound Recording,,,tt0029752
1937,Oscar,Special Award,1,nm0338946,tt0029606
1937,Oscar,Music (Scoring),,,tt0018297
1937,Oscar,Short Subject (Cartoon),,,tt0029151
1937,Oscar,Writing (Screenplay),1,,tt0029146
1937,Oscar,Outstanding Production,,nm0881265,tt0029347
1937,Oscar,Actress,,nm0001256,tt0005049
1937,Oscar,Actor,,nm0612847,tt0029146
1937,Oscar,Writing (Original Story),,,tt0029146
1937,Oscar,Sound Recording,,,tt0029146
1937,Oscar,Music (Scoring),,,tt0029146
1937,Oscar,Assistant Director,,,tt0029146
1937,Oscar,Actor,,nm0000964,tt0018790
1937,Oscar,Dance Direction,,nm0332346,
1937,Oscar,Actress in a Supporting Role,,nm0872456,tt0028773
1937,Oscar,Assistant Director,1,nm0916263,tt0029047
1937,Oscar,Art Direction,1,nm0329684,tt0029162
1937,Oscar,Film Editing,,nm0942007,tt0028944
1937,Oscar,Dance Direction,1,nm0659009,
1937,Oscar,Actor,,nm0599910,tt0029310
1937,Oscar,Music (Scoring),,nm3172730,tt0021533
1937,Oscar,Actor in a Supporting Role,,nm0593775,tt0029030
1937,Oscar,Sound Recording,,,tt0014264
1937,Oscar,Sound Recording,,,tt0029047
1937,Oscar,Music (Scoring),,,tt0014264
1937,Oscar,Actor in a Supporting Role,,nm0950019,tt0029682
1938,Oscar,Music (Scoring),1,nm0000055,tt0016579
1938,Oscar,Actress,,nm0384908,tt0029451
1938,Oscar,Film Editing,,nm0374934,tt0030848
1938,Oscar,Film Editing,,nm0374934,tt0030202
1938,Oscar,Music (Original Score),,nm0368943,tt0029923
1938,Oscar,Music (Scoring),,nm0368943,tt0030856
1938,Oscar,Film Editing,,nm0369879,tt0030993
1938,Oscar,Art Direction,,,tt0011325
1938,Oscar,Sound Recording,,,tt0011325
1938,Oscar,Art Direction,,,tt0016579
1938,Oscar,Outstanding Production,,,tt0016579
1938,Oscar,Short Subject (One Reel),,,tt0023596
1938,Oscar,Actress in a Supporting Role,,nm0001981,tt0030993
1938,Oscar,Art Direction,1,,tt0029843
1938,Oscar,Outstanding Production,,,tt0029843
1938,Oscar,Art Direction,,,tt0029844
1938,Oscar,Cinematography,,,tt0029880
1938,Oscar,Sound Recording,,,tt0029880
1938,Oscar,Outstanding Production,,,tt0029942
1938,Oscar,Writing (Original Story),1,,tt0029942
1938,Oscar,Writing (Screenplay),,,tt0029942
1938,Oscar,Short Subject (Cartoon),,,tt0029943
1938,Oscar,Outstanding Production,,,tt0029995
1938,Oscar,Writing (Screenplay),,,tt0029995
1938,Oscar,Short Subject (Cartoon),1,,tt0030128
1938,Oscar,Outstanding Production,,,tt0030149
1938,Oscar,Sound Recording,,,tt0030149
1938,Oscar,Writing (Screenplay),,,tt0030149
1938,Oscar,Music (Scoring),,,tt0030184
1938,Oscar,Short Subject (Cartoon),,,tt0030196
1938,Oscar,Short Subject (One Reel),,,tt0030201
1938,Oscar,Actor,1,nm0000075,tt0029942
1938,Oscar,Sound Recording,,,tt0030442
1938,Oscar,Short Subject (Cartoon),,,tt0030465
1938,Oscar,Special Award,1,,tt0030775
1938,Oscar,Cinematography,,,tt0030811
1938,Oscar,Sound Recording,,,tt0030811
1938,Oscar,Sound Recording,,,tt0030817
1938,Oscar,Special Award,1,,tt0030817
1938,Oscar,Sound Recording,,,tt0030854
1938,Oscar,Short Subject (One Reel),1,,tt0030855
1938,Oscar,Short Subject (Two Reel),,,tt0030860
1938,Oscar,Cinematography,,,tt0030944
1938,Oscar,Sound Recording,,,tt0030944
1938,Oscar,Sound Recording,,,tt0030993
1938,Oscar,Directing,1,nm0001008,tt0030993
1938,Oscar,Writing (Screenplay),1,nm4798826,tt0029451
1938,Oscar,Outstanding Production,,nm4798826,tt0029451
1938,Oscar,Outstanding Production,,nm4554688,tt0030848
1938,Oscar,Actor,,nm0001366,tt0029451
1938,Oscar,Actress in a Supporting Role,,nm0000992,tt0030442
1938,Oscar,Directing,,nm0002031,tt0029870
1938,Oscar,Directing,,nm0002031,tt0030149
1938,Oscar,Actor in a Supporting Role,1,nm0000974,tt0030317
1938,Oscar,Actor,,nm0000964,tt0029855
1938,Oscar,Actor in a Supporting Role,,nm0002092,tt0030149
1938,Oscar,Writing (Original Story),,nm0000927,tt0016579
1938,Oscar,Cinematography,,nm0002146,tt0029855
1938,Oscar,Cinematography,,nm0005661,tt0030442
1938,Oscar,Cinematography,,nm0005735,tt0030287
1938,Oscar,Cinematography,,nm0005800,tt0029950
1938,Oscar,Cinematography,1,nm0005853,tt0030202
1938,Oscar,Cinematography,,nm0005872,tt0031002
1938,Oscar,Music (Scoring),,nm0006074,
1938,Oscar,Special Award,1,nm0000370,tt0029583
1938,Oscar,Music (Original Score),,nm0006119,tt0011325
1938,Oscar,Music (Original Score),1,nm0006157,tt0029843
1938,Oscar,Music (Original Score),,nm0006307,tt0030418
1938,Oscar,Music (Scoring),,nm0006307,tt0030817
1938,Oscar,Irving G. Thalberg Memorial Award,,nm0006388,
1938,Oscar,Actor in a Supporting Role,,nm0031165,tt0030418
1938,Oscar,Actress,,nm0031165,tt0030418
1938,Oscar,Art Direction,,nm0031165,tt0030418
1938,Oscar,Actress,,nm0047810,tt0030973
1938,Oscar,Actress in a Supporting Role,1,nm0047810,tt0030287
1938,Oscar,Music (Scoring),,nm0053127,tt0029971
1938,Oscar,Short Subject (Two Reel),,nm4011778,tt0030823
1938,Oscar,Short Subject (Two Reel),1,nm4011778,tt0400346
1938,Oscar,Music (Original Score),,nm0072043,tt0031774
1938,Oscar,Actress in a Supporting Role,,nm0094135,tt0030517
1938,Oscar,Writing (Original Story),,nm0114602,tt0029870
1938,Oscar,Actor in a Supporting Role,,nm0001651,tt0011325
1938,Oscar,Short Subject (Cartoon),,nm1837126,tt0030250
1938,Oscar,Art Direction,,nm12344032,tt0020985
1938,Oscar,Music (Original Score),,nm0000082,tt0029945
1938,Oscar,Music (Original Score),,nm0000082,tt0029880
1938,Oscar,Music (Scoring),,nm0000077,tt0031002
1938,Oscar,Music (Original Score),,nm0000077,tt0031002
1938,Oscar,Outstanding Production,1,nm11564548,tt0030993
1938,Oscar,Cinematography,,nm11298911,
1938,Oscar,Music (Scoring),,nm0000070,tt0030287
1938,Oscar,Irving G. Thalberg Memorial Award,,nm0953123,tt0746633
1938,Oscar,Writing (Original Story),,nm0915693,tt0030848
1938,Oscar,Special Award,1,nm0912481,
1938,Oscar,Irving G. Thalberg Memorial Award,,nm0911137,
1938,Oscar,Irving G. Thalberg Memorial Award,1,nm0909259,
1938,Oscar,Cinematography,,nm0907900,tt0030993
1938,Oscar,Directing,,nm0896542,tt0029995
1938,Oscar,Music (Scoring),,nm0000055,tt0030194
1938,Oscar,Art Direction,,nm0866266,tt0029855
1938,Oscar,Music (Original Score),,nm0000055,tt0005151
1938,Oscar,Directing,,nm0851537,tt0029942
1938,Oscar,Actress,,nm0837925,tt0030865
1938,Oscar,Irving G. Thalberg Memorial Award,,nm0834898,
1938,Oscar,Music (Original Score),,nm0799007,tt0030811
1938,Oscar,Film Editing,1,nm0206238,tt0029843
1938,Oscar,Writing (Screenplay),,nm0728307,tt0030993
1938,Oscar,Art Direction,,nm0689026,tt0029971
1938,Oscar,Actress,1,nm0000012,tt0030287
1938,Oscar,Actor,,nm0000010,tt0029870
1938,Oscar,Irving G. Thalberg Memorial Award,,nm0664990,
1938,Oscar,Art Direction,,nm0653163,
1938,Oscar,Art Direction,,nm0206554,tt0030194
1938,Oscar,Music (Scoring),,nm0607448,tt0030897
1938,Oscar,Actor,,nm0232196,tt0029995
1938,Oscar,Film Editing,,nm0572492,tt0016579
1938,Oscar,Actor in a Supporting Role,,nm0516876,tt0029855
1938,Oscar,Sound Recording,1,,tt0005151
1938,Oscar,Writing (Original Story),,nm0493251,tt0018709
1938,Oscar,Actress in a Supporting Role,,nm0466295,tt0030202
1938,Oscar,Irving G. Thalberg Memorial Award,,nm0326418,tt1074282
1938,Oscar,Outstanding Production,,,tt0700910
1938,Oscar,Outstanding Production,,nm0422505,tt0030287
1938,Oscar,Music (Original Score),,nm0418205,tt0018709
1938,Oscar,Art Direction,,nm0355405,tt0030442
1939,Oscar,Film Editing,,,tt0031971
1939,Oscar,Outstanding Production,1,,tt0031381
1939,Oscar,Short Subject (One Reel),1,nm1837126,tt0031128
1939,Oscar,Sound Recording,,,tt0031381
1939,Oscar,Music (Scoring),1,,tt0031971
1939,Oscar,Art Direction,,nm0059730,tt0011886
1939,Oscar,Special Effects,,,tt0031381
1939,Oscar,Writing (Original Story),,nm0873707,tt0032155
1939,Oscar,Short Subject (Cartoon),,nm4011778,tt0031227
1939,Oscar,Short Subject (One Reel),,nm4011778,tt0032000
1939,Oscar,Short Subject (Two Reel),1,nm4011778,tt0031953
1939,Oscar,Cinematography (Black and White),,nm11298911,tt0002866
1939,Oscar,Art Direction,,nm0052206,tt0031679
1939,Oscar,Writing (Original Story),,,tt0023153
1939,Oscar,Outstanding Production,,,tt0023153
1939,Oscar,Art Direction,,,tt0023153
1939,Oscar,Outstanding Production,,,tt0031971
1939,Oscar,Special Effects,,,tt0032080
1939,Oscar,Cinematography (Black and White),,nm0007186,tt0031835
1939,Oscar,Art Direction,1,,tt0031381
1939,Oscar,Irving G. Thalberg Memorial Award,1,nm0006388,
1939,Oscar,Art Direction,,nm0343819,tt0031826
1939,Oscar,Music (Scoring),,nm0799007,tt0022455
1939,Oscar,Sound Recording,1,,tt0032124
1939,Oscar,Music (Scoring),,nm0006323,tt0031679
1939,Oscar,Directing,,nm0939992,
1939,Oscar,Music (Original Score),1,nm0006307,tt0016544
1939,Oscar,Music (Original Score),,nm0172141,tt0031737
1939,Oscar,Music (Scoring),,nm0006239,tt0002866
1939,Oscar,Music (Scoring),,nm0000055,tt0032023
1939,Oscar,Music (Scoring),,nm0000055,tt0014142
1939,Oscar,Music (Original Score),,nm0000055,tt0011886
1939,Oscar,Music (Scoring),,nm0006157,tt0031826
1939,Oscar,Cinematography (Color),1,,tt0031381
1939,Oscar,Music (Scoring),,,tt0031393
1939,Oscar,Outstanding Production,,,tt0031210
1939,Oscar,Sound Recording,,,tt0031074
1939,Oscar,Actor,,nm0000059,tt0011886
1939,Oscar,Writing (Screenplay),1,nm0397608,tt0031381
1939,Oscar,Special Effects,,nm0780880,tt0032043
1939,Oscar,Music (Original Score),,nm0000055,tt0031835
1939,Oscar,Music (Scoring),,nm0006074,tt0031921
1939,Oscar,Music (Scoring),,,tt0031066
1939,Oscar,Directing,,nm0000406,tt0031971
1939,Oscar,Sound Recording,,,tt0031393
1939,Oscar,Art Direction,,nm0866266,tt0031971
1939,Oscar,Music (Original Score),,,tt0031619
1939,Oscar,Cinematography (Black and White),1,nm0005904,tt0011886
1939,Oscar,Cinematography (Black and White),,nm0005904,tt0025310
1939,Oscar,Cinematography (Black and White),,nm0309974,tt0031516
1939,Oscar,Sound Recording,,,tt0031620
1939,Oscar,Cinematography (Color),,,tt0031650
1939,Oscar,Film Editing,,,tt0031679
1939,Oscar,Sound Recording,,,tt0031679
1939,Oscar,Outstanding Production,,,tt0031725
1939,Oscar,Writing (Screenplay),,,tt0031725
1939,Oscar,Special Award,1,nm0000023,tt0394628
1939,Oscar,Actor,,nm0000022,tt0031381
1939,Oscar,Cinematography (Black and White),,nm0005800,tt0031393
1939,Oscar,Outstanding Production,,,tt0031742
1939,Oscar,Sound Recording,,,tt0031742
1939,Oscar,Outstanding Production,,nm11564548,tt0031679
1939,Oscar,Music (Original Score),,nm0000070,tt0031210
1939,Oscar,Special Effects,,,tt0031762
1939,Oscar,Cinematography (Black and White),,nm0005661,tt0031742
1939,Oscar,Cinematography (Black and White),,nm0005641,tt0031398
1939,Oscar,Music (Original Score),,nm0418205,tt0031282
1939,Oscar,Short Subject (Cartoon),,,tt0031790
1939,Oscar,Short Subject (Cartoon),,,tt0031803
1939,Oscar,Cinematography (Black and White),,nm0907900,tt0031762
1939,Oscar,Cinematography (Color),,,tt0031826
1939,Oscar,Music (Original Score),,nm0000070,tt0031381
1939,Oscar,Music (Scoring),,nm5678262,tt0025310
1939,Oscar,Actor in a Supporting Role,,nm0002503,tt0031679
1939,Oscar,Actor in a Supporting Role,,nm0000731,tt0031516
1939,Oscar,Art Direction,,nm11837788,tt0002866
1939,Oscar,Actress in a Supporting Role,,nm0000014,tt0031381
1939,Oscar,Directing,,nm0943758,tt0011886
1939,Oscar,Cinematography (Black and White),,nm6422659,tt0031549
1939,Oscar,Film Editing,1,,tt0031381
1939,Oscar,Actress,,nm0000012,tt0031210
1939,Oscar,Sound Recording,,,tt0031826
1939,Oscar,Actress,,nm0002093,tt0031385
1939,Oscar,Actress,,nm0002050,tt0023153
1939,Oscar,Actor,,nm0001682,tt0031066
1939,Oscar,Actor in a Supporting Role,,nm0002046,tt0016634
1939,Oscar,Short Subject (Two Reel),,,tt0031253
1939,Oscar,Music (Original Score),,nm0000082,tt0031377
1939,Oscar,Actor in a Supporting Role,,nm0001647,tt0031679
1939,Oscar,Cinematography (Black and White),,nm0322688,tt0031971
1939,Oscar,Actress in a Supporting Role,,nm0653642,tt0023153
1939,Oscar,Writing (Original Story),,nm0413519,tt0031067
1939,Oscar,Art Direction,,,tt0016634
1939,Oscar,Special Effects,,,tt0016544
1939,Oscar,Actress in a Supporting Role,,nm0646829,
1939,Oscar,Outstanding Production,,,tt0016544
1939,Oscar,Short Subject (Two Reel),,,tt0031316
1939,Oscar,Short Subject (Cartoon),1,,tt0000624
1939,Oscar,Music (Original Score),,nm0000082,tt0031397
1939,Oscar,Music (Original Score),,nm0000082,tt0031620
1939,Oscar,Cinematography (Color),,,tt0016544
1939,Oscar,Art Direction,,,tt0016544
1939,Oscar,Music (Scoring),,nm0000082,tt0032114
1939,Oscar,Special Award,1,nm0001196,
1939,Oscar,Music (Original Score),,nm0178716,tt0031742
1939,Oscar,Actress,1,nm0000046,tt0031381
1939,Oscar,Actor,,nm0000071,tt0031679
1939,Oscar,Music (Scoring),,nm0178716,tt0031742
1939,Oscar,Art Direction,,nm0355405,tt0031137
1939,Oscar,Actor in a Supporting Role,1,nm0593775,tt0031971
1939,Oscar,Actor,1,nm0232196,tt0031385
1939,Oscar,Sound Recording,,,tt0014142
1939,Oscar,Writing (Screenplay),,nm0118227,tt0031679
1939,Oscar,Actress,,nm0001256,tt0031725
1939,Oscar,Special Award,1,nm0580017,tt0031381
1939,Oscar,Writing (Screenplay),,,tt0011886
1939,Oscar,Outstanding Production,,,tt0011886
1939,Oscar,Film Editing,,nm0572492,tt0031835
1939,Oscar,Actress in a Supporting Role,1,nm0567408,tt0031381
1939,Oscar,Cinematography (Color),,,tt0005353
1939,Oscar,Short Subject (One Reel),,,tt0044271
1939,Oscar,Special Effects,,,tt0031826
1939,Oscar,Art Direction,,nm0533179,tt0031620
1939,Oscar,Art Direction,,,tt0031835
1939,Oscar,Sound Recording,,,tt0031835
1939,Oscar,Actress in a Supporting Role,,nm0280242,tt0011886
1939,Oscar,Special Effects,1,,tt0031835
1939,Oscar,Directing,1,nm0281808,tt0031381
1939,Oscar,Writing (Original Story),,nm0501872,tt0031725
1939,Oscar,Writing (Original Story),1,nm0287931,tt0031679
1939,Oscar,Film Editing,,nm0294243,tt11358654
1939,Oscar,Directing,,nm0001008,tt0031679
1940,Oscar,Music (Original Score),,,tt0015400
1940,Oscar,Special Effects,,,tt0015310
1940,Oscar,Sound Recording,,,tt0015310
1940,Oscar,Art Direction (Color),,nm4136052,tt0006431
1940,Oscar,Short Subject (Cartoon),1,,tt0013391
1940,Oscar,Actor,,nm0557339,tt0032181
1940,Oscar,Cinematography (Color),,nm4136052,tt0006431
1940,Oscar,Art Direction (Black and White),,nm0533179,
1940,Oscar,Film Editing,,nm0522848,tt0020092
1940,Oscar,Writing (Original Screenplay),,nm0372942,
1940,Oscar,Writing (Original Story),,nm0281556,tt0032349
1940,Oscar,Writing (Original Story),,nm0482193,tt0033253
1940,Oscar,Actor in a Supporting Role,,nm0307326,tt0033150
1940,Oscar,Art Direction (Color),1,nm0466112,tt0015400
1940,Oscar,Film Editing,,nm0449456,tt0003317
1940,Oscar,Art Direction (Black and White),,nm0326529,tt0032484
1940,Oscar,Actress,1,nm0001677,tt0032671
1940,Oscar,Art Direction (Black and White),,nm10133428,tt0002637
1940,Oscar,Music (Original Score),1,nm10096896,tt0032910
1940,Oscar,Music (Original Score),,nm0000070,tt0020092
1940,Oscar,Actor,1,nm0000071,tt0032904
1940,Oscar,Cinematography (Black and White),,nm11298911,tt0033095
1940,Oscar,Directing,,nm0939992,tt0032671
1940,Oscar,Music (Original Score),,nm0932745,tt0032553
1940,Oscar,Music (Original Score),,nm0000077,tt0003317
1940,Oscar,Music (Original Score),,nm0344402,tt0032465
1940,Oscar,Directing,,nm0943758,tt0020092
1940,Oscar,Actor,,nm0000059,tt0003317
1940,Oscar,Music (Original Score),,nm0000082,tt0002637
1940,Oscar,Music (Original Score),,nm0000082,
1940,Oscar,Music (Original Score),,nm0000082,tt0032850
1940,Oscar,Art Direction (Black and White),,nm0343819,tt0015310
1940,Oscar,Music (Scoring),,nm0000082,
1940,Oscar,Writing (Screenplay),,nm0874308,tt0032671
1940,Oscar,Music (Scoring),1,nm0000055,tt0010782
1940,Oscar,Music (Original Score),,nm0000055,tt0011439
1940,Oscar,Music (Scoring),,nm0172141,tt0016999
1940,Oscar,Sound Recording,,,tt0032246
1940,Oscar,Special Effects,,,tt0032273
1940,Oscar,Special Effects,,,tt0032276
1940,Oscar,Sound Recording,,,tt0032304
1940,Oscar,Art Direction (Color),,,tt0032410
1940,Oscar,Cinematography (Color),,,tt0032410
1940,Oscar,Special Effects,,,tt0032412
1940,Oscar,Writing (Original Screenplay),,,tt0032413
1940,Oscar,Short Subject (Two Reel),,,tt0032449
1940,Oscar,Outstanding Production,,nm3625271,tt0032551
1940,Oscar,Sound Recording,,nm3625271,tt0032551
1940,Oscar,Actor in a Supporting Role,,,tt0032484
1940,Oscar,Special Effects,,nm3923187,tt0033196
1940,Oscar,Outstanding Production,,,tt0032484
1940,Oscar,Special Effects,,,tt0032484
1940,Oscar,Writing (Original Screenplay),,,tt0032484
1940,Oscar,Outstanding Production,,,tt0032553
1940,Oscar,Sound Recording,,,tt0032612
1940,Oscar,Special Effects,,,tt0032635
1940,Oscar,Outstanding Production,,,tt0032671
1940,Oscar,Sound Recording,,,tt0032671
1940,Oscar,Outstanding Production,,,tt0032728
1940,Oscar,Special Effects,,,tt0032728
1940,Oscar,Film Editing,,nm0865285,tt0032728
1940,Oscar,Art Direction (Color),,,tt0032850
1940,Oscar,Cinematography (Color),,,tt0032850
1940,Oscar,Actor,,nm0000122,tt0032553
1940,Oscar,Writing (Original Screenplay),,nm0000122,tt0032553
1940,Oscar,Special Effects,,,tt0001133
1940,Oscar,Cinematography (Color),,,tt0001133
1940,Oscar,Sound Recording,,,tt0032850
1940,Oscar,Music (Original Score),,,tt0032871
1940,Oscar,Special Effects,,,tt0032871
1940,Oscar,Outstanding Production,,,tt0032881
1940,Oscar,Sound Recording,,,tt0032881
1940,Oscar,Outstanding Production,,,tt0032904
1940,Oscar,Art Direction (Black and White),1,,tt0032943
1940,Oscar,Short Subject (Cartoon),,,tt0032953
1940,Oscar,Actress in a Supporting Role,,nm0404046,tt0032904
1940,Oscar,Sound Recording,,,tt0033095
1940,Oscar,Music (Scoring),,,tt0033110
1940,Oscar,Sound Recording,1,,tt0033110
1940,Oscar,Special Effects,,,tt0033124
1940,Oscar,Short Subject (Cartoon),,,tt0033260
1940,Oscar,Special Effects,,,tt0033274
1940,Oscar,Writing (Screenplay),,nm0425913,tt0032551
1940,Oscar,Writing (Screenplay),1,nm0829330,tt0032904
1940,Oscar,Music (Original Score),,nm0178716,tt0032881
1940,Oscar,Music (Scoring),,nm0178716,tt0032881
1940,Oscar,Film Editing,1,nm0061640,tt0032850
1940,Oscar,Art Direction (Black and White),,nm0059730,tt0033253
1940,Oscar,Actor in a Supporting Role,,nm0827263,tt0020092
1940,Oscar,Cinematography (Black and White),1,nm0055604,tt0003317
1940,Oscar,Outstanding Production,,nm4011778,tt12740736
1940,Oscar,Outstanding Production,,nm4011778,tt0020092
1940,Oscar,Short Subject (One Reel),,nm4011778,tt12740736
1940,Oscar,Music (Original Score),,nm0804244,tt0001257
1940,Oscar,Film Editing,,nm0801178,tt0032551
1940,Oscar,Short Subject (Two Reel),,nm4011778,tt0033037
1940,Oscar,Music (Original Score),,nm0006307,tt0022550
1940,Oscar,Music (Scoring),,nm0006239,tt0033095
1940,Oscar,Directing,,nm0000033,tt0003317
1940,Oscar,Music (Scoring),,nm0789600,tt0033029
1940,Oscar,Music (Scoring),,nm0006157,tt0015310
1940,Oscar,Short Subject (Two Reel),1,nm4011778,tt12740736
1940,Oscar,Actress,,nm0000031,tt0032904
1940,Oscar,Special Award,1,nm0001362,tt0537975
1940,Oscar,Music (Original Score),,nm0006119,tt0032728
